2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,192.168.31.212,13.89.179.13,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:59,192.168.31.212,13.89.179.13,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:59,192.168.31.212,13.89.179.13,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:59,192.168.31.212,13.89.179.13,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,192.168.31.212,13.89.179.13,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:59,13.89.179.13,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:33:59,192.168.31.212,13.89.179.13,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:33:59,54.165.108.113,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:00,54.91.160.3,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,192.168.31.173,192.168.31.255,Possible scan: high traffic from 192.168.31.173
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,192.168.31.212,150.171.41.11,Possible scan: high traffic from 192.168.31.212
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
2026-04-09 19:34:01,150.171.41.11,192.168.31.212,Normal traffic (TCP)
